,text,meta,_input_hash,_task_hash,label,score,priority,spans,_session_id,_view_id,answer,options,accept,class,len
587,"HiFiBio Therapeutics to develop technologies supporting the discovery of neoantigen-reactive T-cell receptors for the potential treatment of various cancers, particularly solid tumors. Through thiscollaboration, we intend to adapt HiFiBio's propriety single-cell technology platform to create a high-throughput approach that will potentially allow for in-depth screening of TCR repertoires from patientsamples to identify those shared antigen and neoantigen TCRs for use in adoptive T-cell therapy. Neoantigens arise from tumor-specific mutations that are unique to each patient's cancer, upping thepotential for more targeted antitumor activity.","{'meta': 'Gilead Sciences, Inc., Q3 2018 Earnings Call, Oct 25, 2018'}",1331953220,171880230,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
588,"We aim to raise awareness of the global issue of food waste amongst our employees, clients and broadersociety. On that day, we were able to touch over 100 million people through social media about this issue. But itisn't just about awareness","{'meta': 'Compass Group PLC, H1 2019 Earnings Call, May 15, 2019'}",-1599387730,-312414698,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
589,"S&P Global Inc. 8In application management, we grew 4%. This quarter, we returned to growth with strong performance inCloud Migration Factory and cloud application development, mitigated by continued declines in traditionalapplication management engagements as our clients move to the cloud. The 4% growth also reflects theachievement of significant milestones across a few accounts.","{'meta': 'International Business Machines Corporation, Q4 2018 Earnings Call, Jan 22, 2019'}",-90164693,-777258272,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
590,"And I think it's important to understand the componentry. In termsof where we are in the transformation, I think I'd make a few comments. One, continued growth in thestrategic imperatives.","{'meta': 'International Business Machines Corporation, Q1 2016 Earnings Call, Apr 18, 2016'}",1339395714,2122359829,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
591,"We'rechanging our operations to use our stores in new ways, while we continue to offer an exceptional in-storeexperience, and it's all made possible by the teams that bring those buildings to life. We have more than 300,000 team members in our stores, face-to-face with millions of guests and tensof thousands more behind the scenes, creating, ordering, moving product and developing the technology,automation and tools that allow us to serve the guests in ways we hadn't even dreamed of just a fewyears ago. They're the experts, the inventors and the personalities behind every guest experience and thereason","{'meta': 'Target Corporation, Q4 2018 Earnings Call, Mar 06, 2018'}",-593642579,792337374,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
592,"But we won't be doing that. 8 years ago, we sent a strong signal with Strategy 2018 to theautomobile world, but above all, to our team. You can count on Volkswagen.","{'meta': 'Volkswagen AG, Q3 2015 Earnings Call, Oct 28, 2015'}",1152324920,271978747,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
593,"During the quarter, our OZOvirtual reality camera for professionals was launched in China, a promising market for VR, adding to thecamera's availability in the U.S. and Europe. In Digital Health, after closing our acquisition of Withings inQ2, we introduced the Withings Steel HR, a connected health watch with fully featured activity tracking,heart rate monitoring and smartphone notification. With that, let me update you on our integration.","{'meta': 'Nokia Corporation, Q3 2016 Earnings Call, Oct 27, 2016'}",-289331926,231997829,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
594,"So wherever you are, you could watchthe content you're interested in and you could easily switch your mobile content onto any screen, whichis connected to our platform. So there's a wide functionality, which brings the content then from your pador from your mobile device onto a screen.","{'meta': 'Deutsche Telekom AG, Q1 2016 Earnings Call, May 04, 2016'}",-2089538924,25030359,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
595,"S&P Global Inc. 8Next, the global fields of ICT and growth area. KDDI and Toyota are promoting global communicationsplatform. It is applied in advanced as IoT World Architecture on which service offering platform is builtfor all kinds of industries.","{'meta': 'KDDI Corporation, 2019 Earnings Call, May 15, 2019'}",1881344704,-1774770495,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
596,"RPA, robotic process automation, which we already have implemented within our group. In FY '17 alone, RPA will enhance efficiency by 300,000 hours in 100 operations. 300,000 hours isequivalent to the workload of 150 people.","{'meta': 'Mizuho Financial Group, Inc., Q2 2018 Earnings Call, Nov 20, 2017'}",-503741416,-1171752480,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
597,"Mark Elliot ZuckerbergFounder, Chairman & CEOAnd I can take the second part of the question about the -- what we're trying to do with IGTV and Watchat the same time. The IGTV product approach is very focused on helping people connect with creators ina mobile-native vertical video format and helping people not only see content that they love from peoplethat","{'meta': 'Facebook, Inc., Q2 2018 Earnings Call, Jul 25, 2018'}",-1737950736,585333296,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
598,"If I summarize, the more-- those acquisitions were in the core, they were plugging in naturally in what we do, the more they havebeen successful. And we have been vastly successful with our acquisitions because we have a very clearstrategy which is to have a very integrated portfolio that are plugging in together, mixing power solution,automation solution and software on the top of it. But the 2 big components are that convergence ofpower and automation.","{'meta': 'Schneider Electric SE, 2015 Earnings Call, Feb 17, 2016'}",-1887941664,1897889492,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
599,"So we are on the way in that respect. Hence we see veryhigh competition on the labor markets for talents, data scientists, IT specialists and so on and so forth. So this is a very important components of higher-than-expected initially costs.","{'meta': 'Sberbank of Russia, Q3 2019 Earnings Call, Oct 31, 2019'}",729508309,-2003507314,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
600,"And that wouldn't bea permanent end state. With automation and better governance of our billing processes, we've alreadyimproved by a day and see an opportunity to take full advantage of the 5-day opportunity on the valuestream map. At Power, as a direct result of our Greenville workout, we installed 1 single piece flow line for ourHA turbine buckets, successfully connecting 15 machines and 6 independent processes.","{'meta': 'General Electric Company, Q2 2019 Earnings Call, Jul 31, 2019'}",1668336506,1470728732,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
601,"Our merchants, merchandising execution team and stores did a fantastic job bringing great value to ourcustomers, which helped drive transactions, both in-store and online. As part of our focus on balancing the art and science of retail, we have created approximately 50 cross-functional squads focused on agile development to improve the flexibility and ease of our online customerexperience. As Craig called out, we saw strong growth in our online business, driven in part by an increasein our conversion rates.","{'meta': 'The Home Depot, Inc., Q2 2019 Earnings Call, Aug 14, 2018'}",-369602471,496409764,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
602,"So -- but we havethe feature for launch. Even if some features might be delayed because of SoC, the reality is that thereare workaround solutions all the time that we work with our customers on. We've launched 15 networks.","{'meta': 'Nokia Corporation, Q3 2019 Earnings Call, Oct 24, 2019'}",824283501,1505918106,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
603,"The paceof disruption is sweeping, breathtaking and accelerating. Banking is inherently a digital business andis ripe for transformation. To win in the digital world, we can't simply bolt digital onto the side of ourexisting business or port analog banking services to digital channels.","{'meta': 'Capital One Financial Corporation, Q2 2015 Earnings Call, Jul 23, 2015'}",528333299,601684489,,,,,,choice,reject,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",[],NA,0
604,The second thing is our business there is very much focused on the mobile. We believe there is in everymarketplace for a good mobile player. That is why we launched the unlimited plan.,"{'meta': 'Deutsche Telekom AG, 2016 Earnings Call, Mar 02, 2017'}",-395590075,198296774,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
605,"We're also gaining traction in machine learning tools adoption withtens of thousands of customers using Azure ML.Finally, we are innovating with new GPU and FPGA-based offerings to lead in AI infrastructure for bothtraining and inference. I'm excited to share more about our cloud and AI innovation at our developerconference next month at Build. Now to gaming.","{'meta': 'Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018'}",1696937786,1652540552,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
606,"We are now to Aleksandr and value of definition,the floor is to Aleksandr. Alexander A. VedyakhinFirst Deputy Chairman of Executive Board, Senior VP & Head of the Risk Management ServiceActually, so Mr. Shlemov, thank you very much for your question about RW optimization you mentioned. Actually, in cross collaboration, this is -- it was like a project internal in the whole bank with finance, withIT, we finalized technological transformation of standardized approach of a recalculation implying caseautomation and optimization and also, as you already know","{'meta': 'Sberbank of Russia, Q1 2018 Earnings Call, May 30, 2018'}",-303643773,833948617,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
607,"In addition to EST, Raytheon has developed a laser-guided version and 5-inch sea-based variant of Excalibur. The last product featured at AUSA I'd like to highlight is our Stinger surface-to-air missile. This missile hasprovided superior short-range air defense since the 1970s and has had many capability enhancementsover the years.","{'meta': 'Raytheon Company, Q3 2018 Earnings Call, Oct 25, 2018'}",1530063592,1315438405,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
